f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,treatment,exposure,visit,conversion
0,0,1.568547,1,2.570653,0.554519,2,1.331526,0,1.379855,1.110665,0.91918,0,0,0,0
0,1,0.84861,2,4.974612,2.90303,0,0.779424,0,0.379763,1.075569,15.048483,0,0,0,0
2,-1,1.455896,0,-1.0,0.292151,3,1.307284,3,0.604204,1.616458,0.882407,0,0,0,0
3,0,0.807084,0,0.905699,0.964344,3,0.170855,1,0.678406,0.531018,-1.0,1,1,0,0
0,2,1.482359,1,0.310017,-1.0,3,1.627596,2,4.928215,4.06095,4.016774,0,0,0,0
2,1,0.992638,-1,0.547686,2.321223,0,1.716012,0,1.818135,0.398497,1.450016,0,0,0,0
1,0,2.256558,1,0.171847,0.388027,3,1.697171,1,1.389639,0.84829,0.76774,1,1,0,0
1,1,0.441011,1,0.398161,0.664425,0,0.372528,0,0.311677,0.305269,1.464776,1,1,0,0
4,2,0.170351,-1,-1.0,1.044892,0,0.49158,1,0.504246,2.452333,0.994759,1,1,0,0
1,1,0.377812,2,0.953369,4.427004,2,0.419543,3,2.340258,0.398048,0.118773,1,1,0,0
1,3,2.912228,2,0.799643,0.587126,0,1.390941,3,1.934997,2.129101,2.727498,0,0,0,0
0,0,0.856793,2,0.452439,0.669722,2,1.931361,1,0.241588,1.303298,0.536652,1,1,0,0
0,0,-1.0,-1,0.169925,0.259707,2,0.498295,4,-1.0,1.192663,0.316454,0,0,0,0
0,4,0.348667,2,1.199714,-1.0,0,3.727034,0,0.42289,3.053355,-1.0,1,1,0,0
0,1,1.06775,3,1.461057,1.511317,2,3.678065,0,1.430906,-1.0,1.459626,1,1,0,0
2,2,0.359582,2,0.370996,-1.0,4,1.147928,2,15.386734,4.336184,1.973038,1,1,0,0
1,3,0.416536,2,0.586583,1.049279,0,1.449018,2,-1.0,0.681149,0.881322,1,1,1,0
1,1,0.668657,0,4.674553,5.70427,2,0.186458,0,-1.0,1.539888,1.251431,0,0,0,0
0,2,1.560642,1,3.188332,0.187819,1,-1.0,2,0.5719,0.824171,0.740283,0,0,0,0
0,0,1.736458,3,0.226633,10.153532,1,0.28583,1,1.191549,1.853801,0.422582,0,0,0,0
2,0,1.784333,0,0.918846,3.248764,0,0.40253,2,4.158383,0.366883,1.984431,0,0,1,0
-1,0,0.204317,2,4.284294,0.721955,1,1.672833,3,0.823211,1.113062,1.268622,0,0,0,0
0,3,0.993358,0,0.805396,1.478803,0,2.129862,2,0.745048,1.018386,5.592987,1,1,0,0
3,0,0.82137,3,0.764187,0.505178,-1,2.220779,0,-1.0,1.546612,0.106922,0,0,0,0
2,2,0.216064,0,2.982428,-1.0,2,1.273401,2,0.282739,1.500012,3.250514,0,0,0,0
2,4,1.016112,3,2.683359,8.583514,1,1.687713,2,1.08667,0.422921,0.678473,0,0,0,0
1,1,0.778468,2,2.547986,0.523987,1,0.204102,0,0.483022,3.692191,0.616934,1,1,0,0
0,1,1.667834,0,0.769523,0.792942,1,0.2754,1,0.78822,0.944085,1.794018,0,0,0,0
0,1,-1.0,1,1.940388,0.469181,1,0.811219,-1,0.411747,2.076116,0.41139,0,0,0,0
2,1,0.577342,0,4.458202,0.550949,1,1.817544,0,0.239593,0.283404,0.637897,0,0,0,0
1,1,2.523792,1,0.95135,0.668517,1,0.639375,0,0.109865,0.660562,1.812154,1,1,0,0
4,2,-1.0,1,0.668038,0.334578,0,0.25646,0,0.635894,-1.0,0.585612,1,1,1,0
1,-1,0.937756,0,3.421478,-1.0,0,0.500693,2,1.25602,5.13125,0.49375,1,1,0,0
0,4,0.171486,-1,7.732559,1.05573,2,0.393181,4,2.255202,-1.0,0.492688,0,0,0,0
2,3,0.401642,0,-1.0,0.668212,3,0.178264,2,-1.0,0.915682,1.420306,0,0,1,0
0,3,1.690144,2,0.687625,0.10035,0,9.247864,1,1.164514,0.345673,0.299801,1,1,0,0
1,1,0.279655,1,0.760301,0.857,0,3.431068,2,1.749368,2.219514,-1.0,0,0,0,0
2,2,0.240817,2,-1.0,0.953828,0,0.13867,2,1.433614,1.358695,8.294379,1,1,1,0
4,3,-1.0,1,1.125303,6.669479,-1,0.146307,2,-1.0,0.095059,1.003345,1,1,0,0
3,1,0.256843,2,0.341599,1.027182,3,0.446646,0,0.115057,0.176791,1.545346,0,0,0,0
2,-1,5.209693,2,-1.0,2.548707,2,0.225523,2,0.88728,1.419445,1.303076,0,0,1,0
2,1,0.841809,2,2.016029,0.653312,4,10.833235,1,0.921015,0.435095,0.393084,0,0,0,0
4,2,0.591656,0,1.476947,-1.0,1,0.448288,0,1.725268,0.353607,1.372192,1,1,0,0
0,2,1.762594,2,0.163536,0.388857,-1,1.435539,1,4.0048,0.901181,-1.0,0,0,0,0
0,-1,3.806058,0,4.808053,1.656968,0,-1.0,-1,0.771722,1.409456,-1.0,0,0,0,0
0,0,-1.0,0,0.337228,2.317213,0,0.311242,1,0.708253,4.180526,1.281278,1,1,0,0
0,2,0.600346,1,0.382535,-1.0,2,2.85008,-1,1.139433,0.441571,3.462111,0,0,0,0
2,1,2.332335,1,0.289696,8.707196,1,1.924816,0,1.022021,1.546213,1.535962,0,0,0,0
2,0,1.33375,1,0.516188,0.55746,2,-1.0,2,1.541051,0.35822,0.60106,0,0,0,0
2,3,3.009933,2,0.40787,4.111481,1,10.825828,0,1.697372,0.609477,0.305686,1,1,0,0
0,2,1.673826,1,0.417933,3.176072,2,1.264978,0,0.838521,-1.0,1.360901,0,0,1,0
2,2,6.099605,1,0.085071,1.05071,0,-1.0,2,1.647469,0.862735,2.138907,0,0,0,0
1,1,1.195529,0,1.138746,6.291887,0,6.788792,2,0.803504,0.255083,0.91482,0,0,0,0
2,1,1.248336,2,1.261202,0.863676,4,1.497618,3,-1.0,1.671056,0.530978,0,0,0,0
2,2,1.3795,2,9.434817,1.022567,3,5.093268,2,0.314674,-1.0,4.083433,1,1,0,0
1,1,0.867197,1,1.626354,0.994531,-1,0.961666,2,0.096813,-1.0,0.643137,1,1,0,0
0,0,2.335176,2,0.608603,0.279938,2,-1.0,4,5.273574,1.248464,0.31604,0,0,0,0
0,-1,1.267493,1,0.300979,2.141516,2,0.210398,1,3.615589,1.189742,-1.0,0,0,0,0
3,1,2.19939,1,0.908213,1.831981,2,2.952672,0,2.814271,1.354269,-1.0,1,1,1,0
4,2,2.571527,1,1.566311,0.900613,0,0.554847,0,0.805424,0.255595,0.479299,0,0,0,0
2,1,1.534884,2,0.604503,5.827188,0,1.288302,1,2.655617,0.273721,0.912603,1,1,0,0
0,1,-1.0,2,1.062916,0.645829,0,3.10759,2,2.454165,0.92071,0.183563,0,0,0,0
1,1,0.364099,0,6.668228,-1.0,3,1.196601,0,0.233593,0.100559,1.527784,0,0,0,0
2,1,0.576746,0,0.681056,6.70066,0,-1.0,0,0.455558,0.322801,0.349978,0,0,0,0
3,1,2.324218,0,0.15156,2.748648,4,0.988975,0,1.711696,0.608004,-1.0,0,0,0,0
0,1,4.15217,2,2.395248,1.870193,1,1.112858,2,0.613183,2.742341,0.508276,0,0,0,0
0,1,0.143642,3,1.36933,-1.0,2,0.664875,0,-1.0,1.29609,-1.0,0,0,0,0
2,0,0.566735,1,0.181048,1.407889,0,0.250329,0,2.278727,0.219166,0.738304,0,0,0,0
1,1,1.023902,0,1.53364,0.283547,0,0.700835,2,0.436786,0.960527,0.430247,0,0,0,1
0,0,0.415084,3,0.368666,0.798402,-1,0.911363,3,11.960414,1.792195,8.088253,1,1,0,0
0,0,0.439323,3,1.554762,0.405069,0,0.236175,1,4.924744,2.042503,6.017243,0,0,0,0
1,4,1.607885,3,6.734634,1.299372,0,0.39928,2,0.807784,2.844848,2.307938,1,1,0,0
3,2,4.861641,2,0.837805,2.518009,0,0.488288,0,3.48897,3.313658,-1.0,0,0,0,0
-1,2,-1.0,3,2.954328,0.35077,0,0.155616,4,1.205066,1.768096,0.420862,0,0,0,0
2,1,0.843263,0,0.292735,-1.0,0,1.136821,1,0.659791,1.627579,2.965893,1,1,0,0
1,4,1.589279,0,-1.0,1.221095,2,1.267386,-1,7.228764,1.261819,1.440155,0,0,0,0
0,2,2.181939,0,7.518529,1.981497,1,-1.0,-1,1.477675,2.321888,0.528966,0,0,0,0
1,3,1.375927,2,1.360449,0.78488,2,0.254459,3,0.408813,0.454824,1.151231,0,0,0,0
1,1,5.820595,0,1.890176,2.021855,0,1.502284,0,1.584168,0.815122,0.628586,0,0,1,0
2,-1,1.029328,1,3.164586,0.498672,3,1.726472,1,5.351912,0.496893,0.218192,1,1,0,0
1,3,3.713567,1,0.589893,0.185955,3,1.103605,0,1.002355,1.542721,-1.0,1,1,1,0
0,3,-1.0,1,2.282146,0.23365,0,1.042437,3,1.233147,0.771941,0.163048,1,1,0,0
0,0,1.059697,3,1.961176,0.604855,1,1.811116,3,0.741018,2.755059,8.642228,0,0,0,0
1,0,0.297389,0,0.273951,0.199384,0,0.908947,-1,1.421872,1.053625,0.80747,0,0,0,0
0,0,2.46173,1,4.540265,4.713226,3,0.399414,2,0.376141,2.89655,-1.0,0,0,0,1
0,0,0.886528,3,3.694556,0.920507,2,0.932129,1,0.451345,0.121095,1.706265,0,0,0,0
-1,3,1.43021,0,0.277006,2.507466,4,0.675669,1,0.710102,0.486838,-1.0,0,0,0,0
1,0,0.73098,2,1.221753,2.196946,0,0.9321,1,1.182562,2.555299,-1.0,1,1,0,0
1,0,1.797557,3,0.793676,1.006438,1,-1.0,1,3.041753,1.020532,0.903548,0,0,0,0
3,0,1.488002,4,4.130124,34.347583,0,0.300569,2,0.863151,2.874489,0.546853,0,0,0,0
-1,0,0.369852,3,0.243994,18.683583,1,1.194198,4,-1.0,1.285185,2.821525,1,1,0,0
2,0,0.391893,1,36.686727,4.022455,1,0.285765,2,0.643854,0.393036,0.298327,1,1,0,0
3,3,0.972613,2,0.83989,0.404466,0,0.399245,3,1.801644,6.010109,1.219833,1,1,1,0
1,2,1.933968,0,2.092679,4.191115,2,4.82513,3,3.316743,0.515072,-1.0,1,1,0,0
1,0,6.442364,0,4.004819,0.174029,1,1.579813,1,0.891233,-1.0,1.270314,0,0,1,0
1,1,1.353902,0,0.822013,4.042027,3,1.174616,1,1.420867,2.269794,-1.0,0,0,0,0
2,1,2.738832,1,0.891418,-1.0,0,0.19043,2,0.556361,0.401961,6.737405,0,0,0,0
2,0,0.199319,3,0.604816,0.726907,4,0.789986,1,1.797579,0.274389,-1.0,0,0,0,0
1,2,7.48541,1,0.412522,3.350549,-1,-1.0,0,0.060722,0.464098,0.844153,0,0,0,0
0,2,1.832509,2,1.312402,1.469908,4,1.037955,1,0.196725,2.270874,0.786681,0,0,0,0
2,2,0.951606,1,0.873483,0.227962,3,0.287376,-1,1.773224,-1.0,5.372779,0,0,0,0
0,2,0.848151,1,0.600871,1.185659,3,1.746902,0,0.194766,1.004898,0.562224,0,0,0,0
2,0,0.330483,-1,-1.0,1.470532,2,1.175042,2,0.613276,0.484737,1.252677,1,1,1,0
2,-1,0.439865,0,1.779324,1.227262,0,0.296386,3,4.068925,3.437021,0.745734,0,0,0,0
2,3,6.756031,2,0.450425,0.665458,2,1.464616,2,2.372423,0.540487,-1.0,1,1,0,0
3,4,0.371947,1,0.781168,2.351566,2,8.112355,2,10.967167,0.641376,1.011254,1,1,0,0
3,0,0.36485,0,2.456328,3.142164,-1,0.816502,2,1.078303,1.516775,2.998494,1,1,0,0
1,4,0.495484,1,1.280468,0.857109,1,2.41163,1,0.920595,3.130212,4.279433,0,0,1,1
2,3,0.301743,3,0.350092,4.570647,0,0.122091,0,1.010196,1.073066,0.249599,0,0,0,0
2,3,1.015424,0,0.976412,0.855336,2,1.596312,-1,0.396595,0.701373,2.184164,0,0,0,0
0,0,2.971035,0,1.54809,0.61274,-1,0.565937,1,0.808015,10.188762,3.507317,0,0,0,0
0,2,0.543083,0,2.689276,3.884173,0,0.764132,2,0.283505,0.511355,1.404927,1,1,1,0
0,-1,0.253264,3,0.469833,3.745005,1,1.813239,1,3.231961,0.571361,3.267822,0,0,1,0
1,2,1.338917,2,-1.0,0.537886,1,-1.0,0,2.092686,0.678195,0.286817,0,0,0,0
2,2,0.945753,2,0.498995,0.465217,0,0.198406,-1,0.313336,-1.0,1.662029,1,1,0,0
3,4,2.725698,1,0.52439,5.83798,0,4.605358,3,0.514254,0.626807,3.485555,1,1,0,1
0,1,0.63476,3,1.49931,0.902432,1,-1.0,0,1.477829,2.264279,0.532527,0,0,0,0
0,2,0.770931,3,1.812105,1.003291,3,-1.0,-1,-1.0,0.949519,0.27579,0,0,0,0
-1,1,0.861112,3,2.860234,0.777052,0,1.136688,2,0.350111,0.726832,3.132533,1,1,1,0
0,4,1.093085,3,-1.0,3.749456,1,1.147325,1,1.068342,0.570072,0.655219,0,0,0,0
1,0,0.675325,2,0.245288,8.534967,3,1.534144,2,1.770588,0.975181,0.560856,0,0,0,0
2,1,0.574277,1,-1.0,1.072494,-1,1.142557,0,1.822159,1.5638,0.152532,1,1,0,0
1,2,0.157178,3,1.172506,11.220271,-1,3.153206,2,5.390596,0.965477,0.598376,0,0,1,0
0,3,0.56814,4,1.061804,-1.0,1,1.632804,0,1.284105,1.261774,0.49732,0,0,0,0
0,2,2.044643,0,0.277093,0.753669,-1,0.305532,1,0.289137,0.460629,0.164851,0,0,0,0
0,4,2.340221,0,0.822147,1.960281,0,0.074416,2,-1.0,0.488711,0.557025,1,1,0,0
2,4,0.624307,-1,0.303111,0.441759,2,1.163099,3,3.511982,0.995247,-1.0,0,0,0,0
1,0,3.667411,0,1.619253,1.935203,2,4.332492,2,5.007512,1.127023,1.407994,0,0,0,0
0,1,0.971704,3,0.650578,-1.0,0,0.285826,0,0.965731,1.048939,0.194549,0,0,0,0
2,0,0.26241,1,0.594797,0.213498,1,0.349956,3,-1.0,-1.0,1.476971,1,1,0,0
3,1,0.191593,0,0.214992,0.175082,0,1.425975,2,1.097523,1.0756,2.068263,0,0,0,0
0,1,3.381292,0,2.792943,0.723402,3,1.620919,2,0.742227,1.02574,1.109588,0,0,1,0
1,4,0.688663,0,0.772159,1.518331,1,3.071864,0,0.225135,0.885892,0.965403,1,1,0,0
2,3,0.296988,0,1.090876,0.256356,2,5.160896,3,1.611674,0.520898,0.452488,0,0,1,0
0,0,0.104426,1,0.479271,1.195532,0,1.266282,4,5.941434,1.680769,1.519378,0,0,0,0
1,0,0.673198,2,0.19194,1.198921,0,0.395858,3,1.185561,-1.0,1.795161,0,0,0,0
2,2,1.498929,-1,0.587649,0.845656,-1,0.408152,4,0.739374,0.472247,1.323857,0,0,0,0
3,1,-1.0,1,0.68967,0.396037,3,0.580638,1,0.649419,0.882512,5.727932,1,1,0,0
3,0,0.348804,1,1.340121,1.27155,-1,2.804453,3,-1.0,0.558357,0.814279,0,0,0,0
2,3,0.57731,1,0.701151,0.86733,0,0.60648,1,3.161687,1.003161,0.271602,0,0,0,0
2,4,3.466661,1,-1.0,2.669105,0,2.615819,0,1.703481,-1.0,5.334922,0,0,1,0
1,1,0.248334,1,0.222386,0.274499,1,0.217657,2,0.154175,1.159363,0.151144,1,1,1,0
2,3,0.526396,0,1.049647,1.120713,1,1.332638,2,5.710888,1.223206,0.671202,1,1,0,1
1,1,3.356027,0,0.450877,0.280315,0,0.471851,0,2.300819,4.155048,0.398127,1,1,0,0
0,2,1.639147,0,3.746442,0.788933,2,1.685579,0,0.83518,1.311369,0.903071,0,0,0,0
2,1,1.196174,0,1.162005,0.334513,1,0.77393,0,0.588419,1.543006,0.872664,1,1,0,0
2,0,-1.0,2,1.754358,0.399605,0,2.220052,1,0.639708,-1.0,0.384312,1,1,0,0
1,4,1.030975,0,0.779745,0.996161,1,-1.0,0,2.369422,0.680631,2.907849,0,0,0,0
4,1,0.584015,3,1.222968,0.568004,2,0.974361,0,0.138696,1.565316,-1.0,0,0,0,0
0,2,0.423422,4,0.410362,4.334884,2,2.2436,1,1.671476,5.485813,3.383501,0,0,0,0
1,1,0.339576,-1,-1.0,3.251657,1,0.903127,-1,-1.0,0.26691,0.310657,1,1,0,0
0,0,2.190425,4,1.015246,2.236142,1,1.060044,3,1.305502,0.63305,0.339695,0,0,0,0
3,0,-1.0,0,1.76896,2.192309,0,2.139292,1,0.312614,0.426135,0.330729,0,0,0,0
2,1,1.369593,1,0.142871,1.139129,4,-1.0,-1,0.181943,0.47651,1.680322,1,1,0,0
1,2,-1.0,0,0.607075,3.686937,4,0.204986,2,9.43463,3.398849,5.740045,0,0,0,0
2,1,-1.0,3,6.309914,0.745245,2,0.564937,1,1.142174,0.85365,0.737956,0,0,1,0
1,2,0.775134,3,1.614827,8.325907,0,0.146102,1,6.930666,2.060537,0.098903,1,1,0,0
3,2,0.617759,3,4.653623,0.389773,1,-1.0,1,2.467842,0.51323,1.6073,1,1,1,0
1,2,0.442515,1,-1.0,0.323413,2,1.602096,0,1.118976,0.524743,1.943908,0,0,0,0
1,1,0.243176,3,-1.0,0.247839,-1,1.132693,1,1.260992,0.36143,0.355557,0,0,0,0
4,4,0.325617,0,2.629341,0.294974,-1,4.033591,1,2.945665,4.242033,1.760541,0,0,0,0
0,1,0.693907,0,-1.0,0.196056,3,3.606249,1,3.296272,2.17083,2.249699,0,0,0,0
0,1,0.201284,3,0.909933,1.238742,0,1.292703,3,1.60961,0.349759,0.128831,1,1,0,0
2,0,0.251004,1,0.282941,2.348606,-1,0.09143,1,2.98253,3.133868,3.052949,0,0,0,0
-1,1,2.835278,-1,3.179907,1.034727,2,1.956867,2,3.127816,-1.0,3.250375,0,0,0,0
1,0,1.251296,0,12.307738,0.250251,3,0.462224,2,-1.0,1.573367,0.734764,1,1,1,0
0,2,0.636458,3,0.207657,-1.0,1,2.413863,-1,0.546733,1.048134,1.906258,1,1,0,0
1,0,9.694653,1,-1.0,2.319812,1,1.367043,1,1.643988,0.237729,7.216988,0,0,0,0
1,1,0.192386,3,-1.0,-1.0,1,1.92723,4,-1.0,0.437034,0.518177,0,0,1,0
0,3,2.652788,3,-1.0,0.450057,0,1.651476,3,0.683588,3.87267,3.192199,0,0,0,0
2,1,0.894522,4,1.309492,0.220076,1,10.915469,2,-1.0,2.55819,1.277828,0,0,0,0
-1,0,2.19251,0,0.299535,0.655247,3,1.684019,2,0.923832,0.359997,-1.0,0,0,0,0
1,0,1.115111,4,0.963543,0.495314,0,0.277998,0,3.726731,1.231194,0.161924,0,0,0,0
1,3,0.153778,0,0.199637,0.917252,0,2.919208,-1,-1.0,0.806826,2.058285,0,0,0,0
1,0,1.100165,0,1.609756,1.610234,0,0.650221,0,-1.0,3.132884,0.270833,0,0,0,0
0,1,1.398718,1,9.334545,0.753918,1,3.838927,2,-1.0,0.814748,2.632488,1,1,0,1
3,1,0.111695,3,0.52754,1.202986,-1,4.678067,1,1.048663,0.463863,0.112529,1,1,0,0
1,2,6.986979,1,0.844726,1.603206,0,1.862362,1,-1.0,2.089842,1.160725,1,1,0,0
1,2,-1.0,3,0.887383,0.292348,0,0.278696,2,0.454565,3.284139,0.725831,0,0,0,0
2,3,1.958126,2,2.681747,6.593216,4,0.631082,4,0.152036,1.48222,5.349053,0,0,1,0
1,0,0.311758,0,1.500161,0.476433,3,3.821915,1,0.440945,1.771988,1.253167,0,0,0,0
2,0,1.994947,4,2.510159,1.676245,0,7.38169,-1,1.768281,-1.0,1.845332,1,1,1,1
0,0,2.972801,0,0.602761,0.321106,3,1.063884,2,0.817783,0.278617,0.649969,0,0,0,0
3,0,-1.0,3,1.542754,1.116437,2,0.759724,0,-1.0,0.259241,0.836435,0,0,0,0
4,0,0.990672,1,0.034465,1.158044,3,0.30724,0,0.182809,2.85992,2.864378,1,1,0,0
2,1,0.409185,1,1.949285,5.254576,1,0.311284,2,6.118284,0.678933,-1.0,0,0,0,0
-1,1,0.805569,1,0.295883,0.792455,-1,1.262106,0,0.942428,2.28485,0.398925,0,0,0,0
0,2,0.599278,0,0.720656,3.667351,0,-1.0,1,10.401206,0.548672,3.12791,0,0,0,0
1,1,1.771799,1,2.10697,1.33704,0,0.22597,0,1.443072,0.985562,5.397169,0,0,0,1
2,2,0.427468,0,0.215221,6.373234,1,2.291799,1,4.716536,-1.0,4.494381,0,0,0,0
2,1,1.758833,0,2.972588,0.168621,1,3.944323,2,0.487829,0.720673,3.633778,0,0,0,0
1,0,0.432149,0,0.883111,1.619584,4,1.878719,1,0.219945,0.180942,0.753703,1,1,0,0
1,1,0.76924,1,4.276417,0.069052,2,5.221903,0,0.829861,0.72786,0.374811,0,0,0,0
0,0,1.851589,3,0.405415,0.943584,0,1.426851,0,1.750691,-1.0,0.30531,1,1,0,0
1,0,0.494703,2,0.163199,2.775948,1,-1.0,1,1.951525,0.183616,0.270565,0,0,0,0
0,1,1.916569,3,0.971468,4.24447,1,1.413774,0,1.483679,1.529268,0.910721,1,1,1,0
2,4,1.73845,2,1.798721,2.093055,-1,3.893946,2,9.892449,1.775857,-1.0,0,0,0,0
0,2,0.762654,2,1.956069,0.747843,2,1.711961,2,1.479687,0.515798,0.191278,0,0,1,0
0,0,3.195627,2,0.321265,1.724831,2,0.58875,0,0.733386,0.299621,1.016914,0,0,0,0
2,3,1.08089,1,0.196984,12.383635,2,1.527193,1,0.79172,-1.0,0.726053,1,1,0,0
2,2,3.011013,2,0.731744,1.078292,3,1.542566,1,0.446943,1.291963,0.30862,0,0,1,0
3,2,6.010241,0,1.676057,2.614405,2,0.808695,1,1.340676,0.092549,0.776153,0,0,0,0
2,3,-1.0,3,1.593267,0.650931,0,2.780368,2,2.949292,0.651598,3.631752,0,0,0,0
1,1,1.905901,3,4.81688,2.916627,3,1.095801,1,4.091786,0.521214,1.255248,0,0,0,0
3,0,0.528576,0,0.688352,2.474544,2,2.024428,1,0.743173,0.484109,1.872362,0,0,0,0
1,1,0.356004,3,0.158042,0.543072,2,1.664892,3,0.948516,2.980783,2.912451,0,0,0,0
0,1,-1.0,0,3.309068,2.175604,-1,0.48395,0,0.526453,1.287824,-1.0,0,0,0,0
2,1,0.255994,0,1.215548,2.281388,3,0.37548,2,-1.0,1.887604,0.691923,0,0,0,0
4,2,0.391563,0,1.326028,2.095815,3,0.489063,1,0.290957,0.87118,1.105596,1,1,0,0
1,4,-1.0,3,2.153491,0.959689,-1,0.922048,1,0.48578,2.347501,0.341885,0,0,0,0
0,4,0.598308,3,3.53829,3.418125,0,4.911243,2,0.015643,0.688456,1.058883,0,0,0,0
0,3,2.035037,3,0.977243,0.392615,1,0.953695,2,0.307513,1.262187,1.129717,1,1,0,0
0,3,1.349065,0,3.243171,1.009796,2,1.453181,1,0.553738,1.627919,3.732747,0,0,0,0
1,4,6.367163,1,1.73696,1.117845,1,-1.0,2,0.600031,0.536372,0.723097,0,0,0,0
2,0,1.689339,2,0.51914,3.226419,3,0.698477,3,0.27393,0.122873,-1.0,0,0,0,0
0,0,3.047185,0,-1.0,0.380422,3,0.660557,-1,0.323081,0.183929,0.219665,0,0,1,0
4,1,-1.0,2,1.852885,1.272642,2,2.862167,2,3.53096,10.093635,-1.0,0,0,0,0
3,3,-1.0,0,-1.0,0.611199,-1,1.765035,3,0.45844,1.917695,0.230091,0,0,0,0
2,1,3.205067,0,2.426522,1.115667,0,0.568935,0,-1.0,2.010107,0.607835,0,0,0,0
3,2,1.951889,1,1.171381,1.480372,2,0.662095,1,0.352451,4.143239,0.491539,1,1,0,0
0,0,1.233757,2,1.464653,0.278475,2,1.089062,0,0.357165,-1.0,2.436809,0,0,0,0
1,0,1.228329,0,4.222829,3.539765,1,1.390441,0,0.932069,0.484662,1.628957,0,0,1,0
2,2,1.712971,0,1.428417,1.533927,0,3.469386,1,1.43278,0.33128,2.029393,1,1,0,0
3,0,0.511006,0,1.074023,0.423757,3,1.702325,2,0.258314,10.55486,2.574351,0,0,0,0
3,1,0.48978,0,0.92073,0.710931,2,0.373997,1,1.350267,0.368676,0.527571,0,0,0,0
0,0,4.159546,0,0.874016,-1.0,3,0.455537,2,4.054142,3.5052,0.419917,0,0,0,0
4,1,6.452152,1,1.366564,-1.0,1,1.363047,1,2.762195,0.517417,0.185662,1,1,0,0
0,2,0.394995,2,3.909162,0.381029,0,1.153477,1,1.784651,1.089043,1.13606,0,0,0,0
3,1,0.512223,1,0.542387,0.456802,1,0.429999,0,1.50339,3.561973,0.457262,1,1,0,0
-1,2,3.134667,3,0.502853,1.867857,1,2.865942,1,0.72842,1.331083,1.570207,0,0,0,0
0,0,1.704923,2,3.614812,2.106011,-1,0.105617,1,4.13247,-1.0,3.191209,0,0,0,0
2,3,1.96684,0,0.567709,1.437442,0,1.398813,2,1.536089,9.663739,2.534934,0,0,0,0
0,1,2.451258,0,-1.0,0.747169,-1,0.212894,0,0.447366,0.159788,1.128475,0,0,0,0
1,2,0.786052,3,0.553332,2.247197,-1,2.412584,0,-1.0,0.389038,1.081095,1,1,0,0
1,2,1.390926,0,0.18647,0.732061,-1,0.767214,2,0.5088,0.733733,0.990811,1,1,1,1
2,0,1.286843,0,1.219237,0.425414,1,2.112193,1,0.870343,2.841345,8.371738,1,1,0,0
4,3,0.423801,0,3.05008,4.887176,-1,0.676384,1,3.371869,0.604334,0.558575,0,0,1,0
2,2,1.370384,2,0.939831,1.630352,1,3.764984,0,0.838381,2.631927,1.08243,0,0,0,0
1,1,3.447712,2,0.22726,0.456215,0,-1.0,1,0.451764,0.178632,0.834439,1,1,0,0
3,0,0.715958,-1,1.115241,1.143685,0,2.40967,3,2.831141,3.152777,0.456969,0,0,0,0
-1,4,1.164823,3,0.469564,1.02767,4,0.544521,3,3.584175,2.443829,0.683988,0,0,0,0
0,3,1.229625,1,0.072839,0.704746,0,-1.0,2,0.455958,0.341384,1.028316,0,0,0,0
-1,0,0.752267,1,0.922301,1.263076,1,1.517539,0,4.392694,0.966094,0.305816,0,0,0,0
0,1,1.967771,0,1.678137,0.395135,0,0.248473,2,2.618248,0.763831,5.199566,1,1,0,0
3,3,0.506584,0,3.246916,2.395615,0,-1.0,0,0.575846,1.568569,2.06727,1,1,0,0
0,2,-1.0,0,5.794184,0.993858,0,1.482459,1,3.383443,3.193683,2.980115,0,0,1,0
0,3,1.8705,0,1.917334,-1.0,3,-1.0,0,0.291739,0.505081,0.851018,0,0,0,0
1,1,0.391892,0,2.543567,0.796003,2,-1.0,3,0.617727,-1.0,0.731212,0,0,0,0
2,2,5.463063,0,0.276771,-1.0,4,1.133411,2,0.334559,1.278428,0.807424,1,1,1,0
1,1,1.183057,1,5.062325,0.050267,2,2.304074,2,0.376576,1.133122,0.498394,0,0,0,0
0,0,0.48532,-1,3.551465,0.855718,-1,0.624114,2,2.342198,4.285942,3.668705,0,0,0,1
2,2,3.01788,2,0.69273,2.820116,1,2.307544,0,0.98546,1.174148,4.041875,0,0,0,0
4,-1,1.639959,-1,1.977157,0.897794,2,-1.0,1,0.329204,0.296711,1.732702,0,0,1,0
1,1,0.17,1,-1.0,2.03022,2,0.841964,2,-1.0,2.091412,5.463435,1,1,0,0
0,1,0.591165,1,-1.0,-1.0,1,6.33598,2,-1.0,4.957784,-1.0,0,0,0,0
1,2,1.321936,1,0.859755,-1.0,3,1.570826,3,1.28512,1.150272,-1.0,1,1,0,0
0,1,0.115375,0,0.474149,0.481138,2,1.215311,0,9.709633,3.865353,0.62553,0,0,0,0
3,3,1.088793,0,-1.0,0.277261,3,1.775285,3,1.228432,0.657486,-1.0,0,0,0,0
3,3,1.171142,4,2.451735,2.523799,3,0.900534,1,1.312498,1.513269,2.10182,0,0,0,0
2,0,0.306208,-1,0.146626,2.076635,0,3.323773,2,4.669996,0.209565,1.532434,0,0,0,0
1,-1,1.31081,0,0.049933,0.757076,2,0.978869,1,0.581088,0.543448,1.115094,0,0,0,0
